Date,ITB,IYZ,XLY,XLP,IYT,PHO,DBA,DBB,VNQ,LQD
03/10/2016,26.845329,28.942942,75.779701,47.362492,138.718674,24.073889,19.482244,13.665874,71.916199,107.441582
04/10/2016,26.68857,28.718231,75.514435,46.959366,138.318558,23.779709,19.608879,13.520801,70.936142,106.941719
05/10/2016,26.874722,28.547449,75.827072,46.914581,139.261703,23.858158,19.647842,13.443428,69.499832,106.827682
06/10/2016,27.119659,28.448574,75.883888,47.004158,139.099701,23.838549,19.52121,13.414412,69.5252,106.836487
07/10/2016,26.668974,28.331728,75.542854,46.878742,137.889847,23.563976,19.530949,13.404741,69.406914,107.090797
10/10/2016,26.796341,28.637339,75.666023,46.878742,139.376022,23.632622,19.482244,13.491785,69.837814,107.090797
11/10/2016,26.443628,28.403633,74.747063,46.636871,138.432861,23.279602,19.501726,13.269341,69.161896,106.757584
12/10/2016,26.541603,28.430599,75.097595,46.896656,137.918427,23.416885,19.423798,13.279012,69.956085,106.89785
13/10/2016,26.208488,28.313747,74.822861,46.905617,137.975571,23.299213,19.560173,13.191968,70.505249,107.160965
14/10/2016,26.218287,28.322735,74.737579,46.914581,137.670746,23.230572,19.657583,13.143611,70.192657,106.661072
17/10/2016,26.208488,28.25083,74.121803,46.690613,137.194397,23.250183,19.754997,13.172626,70.344727,107.011871
18/10/2016,26.365248,28.457565,74.614441,46.833958,137.146774,23.358051,19.745256,13.13394,70.792511,107.274956
19/10/2016,26.42403,28.610371,74.946014,46.565205,138.137543,23.426691,19.735514,13.172626,70.944595,107.415276
20/10/2016,26.071325,28.24184,74.803909,46.538338,137.575439,23.397278,19.686806,13.037224,70.784058,107.380211
21/10/2016,26.002743,28.151955,75.400742,46.789165,137.442093,23.34824,19.754997,13.008208,70.522148,107.441582
24/10/2016,26.169296,28.52947,75.94075,47.093742,137.927933,23.514946,19.920595,13.172626,70.682686,107.134666
25/10/2016,25.414885,28.313747,75.050217,47.26395,137.280151,23.142317,20.047228,13.414412,70.555946,107.05571
26/10/2016,25.3463,28.12499,74.728119,47.201233,136.375122,22.995228,20.086195,13.404741,69.635025,106.608429
27/10/2016,24.87602,28.592392,74.102875,46.986244,137.24202,22.985422,20.164124,13.520801,67.810066,106.126099
28/10/2016,25.150352,28.367685,73.932327,47.183319,137.213455,22.975609,20.095934,13.685216,67.970612,106.003311
31/10/2016,25.258123,28.223866,73.989182,47.299789,137.994659,23.161932,19.988783,13.927005,69.0774,106.099785
01/11/2016,24.964197,27.603657,73.468132,47.093742,137.108643,22.808912,19.813442,13.927005,67.573509,105.966141
02/11/2016,24.807436,26.632896,73.022873,46.97728,137.537354,22.622595,19.930334,13.762589,66.585007,106.124443
03/11/2016,24.689865,26.381222,72.833382,46.654789,138.128006,22.475506,19.891373,13.975362,66.069626,105.913368
04/11/2016,25.022982,26.659864,72.691284,46.233746,138.490005,22.475506,19.891373,13.888318,66.59346,106.229919
07/11/2016,25.405088,26.893566,74.368111,47.013119,142.81517,22.916779,19.862148,14.072078,67.759392,106.159584
08/11/2016,25.209135,27.325014,74.671272,47.210201,142.653183,23.152126,19.901114,14.207479,68.11425,105.922157
09/11/2016,25.385489,27.918253,74.822861,46.565205,143.939346,23.583588,19.813442,14.46861,67.083488,104.365776
10/11/2016,25.885168,27.289063,75.097595,45.32,146.702087,23.858158,19.686806,14.662041,65.959801,104.277863
11/11/2016,25.992943,27.58568,75.523895,45.275215,147.054581,23.877771,19.657583,14.478282,66.356888,103.829391
14/11/2016,26.355452,27.639612,75.533386,45.194584,150.312698,23.946419,19.540689,14.729741,67.928375,103.293007
15/11/2016,26.414236,27.783426,75.827072,45.47229,151.255859,24.122923,19.530949,14.720071,67.362305,103.609581
16/11/2016,26.228086,27.864323,76.243927,45.481255,149.998337,24.181759,19.550432,14.352552,67.167984,103.759048
17/11/2016,26.786543,27.918253,77.162842,45.400623,150.798538,24.171953,19.608879,14.400909,66.483627,103.099579
18/11/2016,26.894318,28.133978,76.926003,45.239376,151.998947,24.073889,19.638102,14.429924,66.677948,102.519241
21/11/2016,27.031485,28.556437,77.428116,45.543957,152.627716,24.279825,19.813442,14.59434,66.475174,102.624741
22/11/2016,27.060879,28.933952,78.347061,45.776875,152.770599,24.564194,19.784218,14.797443,67.641106,102.888535
23/11/2016,27.227436,29.032831,78.422836,45.526043,154.475861,24.475945,19.754997,15.155289,67.353836,102.510414
25/11/2016,27.442982,29.284506,78.612312,45.884369,155.04747,24.632835,19.774477,15.580836,67.7425,102.519241
28/11/2016,27.158848,29.338438,77.987061,45.982922,153.923325,24.515167,19.725773,15.319705,68.055107,102.985229
29/11/2016,27.364605,29.293499,78.19545,46.045628,153.523224,24.475945,19.482244,15.000546,68.705666,103.125931
30/11/2016,26.815939,28.718231,77.541794,45.311047,154.237671,24.32885,19.423798,15.068245,67.919907,102.739014
01/12/2016,26.463221,28.646324,77.579689,45.015419,155.095123,24.319044,19.209494,15.145617,66.922958,102.1633
02/12/2016,26.492619,28.817106,77.153374,45.302082,155.285645,24.289627,19.170528,14.952187,67.590416,102.630592
05/12/2016,26.845329,29.176643,77.996513,45.355835,155.74292,24.456331,19.258198,15.300362,68.088905,102.850998
06/12/2016,27.296022,29.392363,78.176521,45.4902,156.943314,24.574007,19.394573,15.300362,68.528221,102.842201
07/12/2016,27.972046,30.228302,79.692299,46.144161,160.849258,24.760319,19.443279,15.09726,69.896942,103.274254
08/12/2016,28.491316,30.381098,79.692299,45.956043,161.763824,24.887796,19.306904,15.000546,70.378525,102.850998
09/12/2016,28.226786,30.390093,79.872292,46.618958,161.563751,24.936829,19.28742,15.135945,70.302475,102.454239
12/12/2016,28.177795,29.913702,79.209152,46.807079,159.934677,24.868185,19.579657,15.087588,70.767166,102.357254
13/12/2016,28.187593,30.210325,79.919685,47.022087,160.353897,24.917217,19.599138,15.019888,70.733368,102.586525
14/12/2016,27.580149,30.084482,79.379692,46.511452,158.143677,24.564194,19.550432,15.174631,69.187233,101.934044
15/12/2016,27.21764,30.273241,79.190193,46.708538,159.010605,24.593615,19.491987,15.174631,68.781685,102.004585
16/12/2016,27.423386,30.461994,78.801407,46.975685,157.600647,24.540503,19.61862,14.8458,69.812439,101.925224
19/12/2016,27.521366,31.073219,79.011055,47.065933,158.391373,24.560173,19.696548,14.516969,70.564384,102.418983
20/12/2016,27.560549,31.270966,79.640007,46.975685,159.953751,24.668365,19.491987,14.642698,70.724907,102.357254
21/12/2016,27.738085,31.037565,79.601883,46.96666,158.494888,24.491322,19.52121,14.59434,69.651932,102.683517
22/12/2016,27.335939,31.435602,78.744209,46.894455,157.377853,24.373293,19.316645,14.633027,69.535477,102.690552
23/12/2016,27.27709,31.688896,78.572685,46.984707,157.759766,24.471647,19.238716,14.46861,69.716614,102.849701
27/12/2016,27.522299,31.725077,78.877625,46.975685,157.931595,24.550335,19.433538,14.633027,69.863258,102.664032
28/12/2016,27.218239,31.381327,78.33445,46.686874,156.165375,24.235586,19.423798,14.507297,69.440582,103.044228
29/12/2016,27.198626,31.408463,78.229607,46.903477,156.050812,24.265097,19.433538,14.265508,70.303207,103.442085
30/12/2016,26.953413,31.209452,77.572052,46.668823,155.468399,24.186411,19.45302,14.429924,71.191689,103.601227
03/01/2017,27.149582,32.593521,78.029488,46.840305,155.076965,24.383127,19.443279,14.304194,71.424599,103.689621
04/01/2017,27.698853,33.054878,79.06823,46.840305,156.509079,24.629025,19.793959,14.623355,72.468353,104.043289
05/01/2017,27.649811,32.720173,79.011055,46.993729,155.583008,24.501162,19.891373,14.584668,72.701263,104.600288
06/01/2017,27.208429,32.304035,79.401772,47.038849,156.346741,24.461813,19.813442,14.671712,72.709885,104.052071
09/01/2017,27.090733,31.969334,79.335068,46.659805,155.067398,24.245424,19.852406,14.768428,72.054298,104.255478
10/01/2017,27.296707,32.213585,79.620964,46.42514,156.155807,24.314274,20.047228,15.029559,71.441841,104.193581
11/01/2017,27.463448,32.114071,79.79248,46.5154,157.922058,24.570007,19.940075,15.010217,71.001907,104.352715
12/01/2017,27.434021,31.887918,79.716248,46.470276,157.139175,24.461813,20.105675,15.368063,71.364212,104.34388
13/01/2017,27.522299,32.168354,80.011658,46.497341,158.074814,24.609352,20.193344,15.571165,71.260696,104.131706
17/01/2017,27.404598,32.150257,80.145088,47.156181,156.36586,24.422468,20.349203,15.213318,71.812782,104.582588
18/01/2017,27.41441,31.833643,80.002136,47.31863,156.976868,24.501162,20.329721,15.377733,71.93354,103.892975
19/01/2017,27.100533,31.788403,79.754372,47.147156,157.549698,24.392963,20.212828,15.339047,71.200317,103.539345
20/01/2017,27.257475,31.815544,79.983093,47.454018,158.666748,24.471647,20.290758,15.40675,71.71788,103.724998
23/01/2017,27.375174,31.933142,80.04026,47.435966,157.158264,24.491322,20.329721,15.561493,72.321716,104.202423
24/01/2017,28.473711,31.697939,80.697807,47.751842,159.650162,24.766726,20.242052,15.783938,72.338982,103.892975
25/01/2017,29.081827,31.75222,81.193344,47.742809,161.979691,25.199505,20.31024,15.667881,71.864525,103.495132
26/01/2017,29.150488,32.03265,81.317261,47.535229,162.810272,25.091309,20.076452,15.435763,71.726509,103.618896
27/01/2017,28.777769,32.331173,81.059944,47.27351,162.342484,25.0618,20.037489,15.484121,71.027802,103.742668
30/01/2017,28.640455,32.050751,80.964653,47.237404,160.175232,24.776564,19.813442,15.484121,70.544731,103.565857
31/01/2017,28.365816,32.105026,80.840775,47.463032,157.912491,24.914268,19.871889,15.783938,71.05368,103.751518
01/02/2017,28.33639,31.191357,80.688286,47.093006,157.549698,24.884758,20.066711,15.72591,70.199684,103.623871
02/02/2017,28.346203,30.974247,80.621559,47.526215,156.432678,24.786398,20.027748,15.696895,71.036423,103.650459
03/02/2017,28.542372,31.254679,80.516739,47.833065,158.809998,25.0618,20.037489,15.474449,71.424599,103.765701
06/02/2017,28.32658,30.711914,80.278503,47.571331,158.704941,24.884758,19.998526,15.532478,71.303833,104.093689
07/02/2017,28.306973,30.485748,80.202255,47.959415,158.408997,24.894592,20.018005,15.551822,71.05368,104.270996
08/02/2017,28.444286,30.558125,80.697807,48.157974,158.914993,24.855246,19.988783,15.735581,71.614365,104.634453
09/02/2017,28.581604,30.757139,81.202881,48.356518,160.557129,25.081474,20.037489,15.67755,71.786896,104.217827
10/02/2017,29.081827,31.001389,81.698448,48.392616,161.578705,25.317535,20.037489,16.103098,72.29583,104.191238
13/02/2017,29.032789,30.947105,81.793732,48.392616,162.924835,25.356878,19.940075,16.054743,72.321716,104.146896
14/02/2017,28.846432,30.983292,82.260689,48.401642,162.380707,25.229012,20.008266,16.035398,71.942177,103.898674
15/02/2017,29.170105,30.766178,82.689522,48.843876,164.366516,25.396221,20.125158,16.093428,71.700638,103.818901
16/02/2017,29.013174,30.766178,82.270218,48.907047,163.087143,25.337208,20.066711,16.016054,72.123329,104.111443
17/02/2017,28.983749,30.974247,82.537041,49.150723,163.421326,25.347044,20.056971,15.832296,72.26133,104.377388
21/02/2017,29.346655,31.182312,83.013542,49.592945,164.032364,25.573267,20.105675,15.987041,73.184341,104.421707
22/02/2017,29.454548,31.281824,83.013542,49.601986,162.581161,25.612612,20.056971,15.996713,72.942787,104.501503
23/02/2017,29.336845,31.028526,82.451271,49.719307,160.671722,25.504419,19.949818,15.571165,73.32235,104.767456
24/02/2017,29.493786,30.621445,82.832466,49.890789,162.199265,25.612612,19.764738,15.822625,73.667412,105.29937
27/02/2017,30.01363,30.80237,82.927773,49.665157,163.134888,25.789658,19.599138,15.79361,74.05558,105.051163
28/02/2017,29.88612,30.087715,82.308342,49.72834,162.15152,25.54376,19.677067,15.909669,73.546623,105.12207
01/03/2017,30.66098,30.404335,83.232727,49.962986,165.158951,25.947033,19.940075,16.093428,73.32235,104.500702
02/03/2017,30.523661,30.015348,83.032593,49.953964,162.562088,25.661795,19.793959,15.745253,72.925537,104.340668
03/03/2017,30.602133,29.915834,82.908691,49.764435,163.440414,25.651957,19.793959,15.783938,72.640884,104.44738
06/03/2017,30.464809,29.572079,82.641876,49.547832,162.199265,25.504419,19.754997,15.54215,72.313095,104.260689
07/03/2017,30.62174,29.183092,82.375053,49.484661,160.33757,25.474913,19.569914,15.397078,71.96804,103.745132
08/03/2017,31.004272,29.020264,82.718124,49.376362,159.631042,25.297863,19.530949,15.329377,70.63961,103.425133
09/03/2017,30.83753,29.14691,82.641876,49.457584,158.609512,25.130651,19.423798,15.290691,69.578606,102.865097
10/03/2017,31.298523,29.291651,82.765762,49.683212,160.022491,25.396221,19.462763,15.41642,69.362938,103.122879
13/03/2017,31.112162,29.535898,82.984947,49.719307,159.34462,25.51425,19.530949,15.54215,69.535477,102.776207
14/03/2017,30.935616,29.264505,82.965889,49.574913,157.100998,25.238844,19.491987,15.513137,69.518211,102.865097
15/03/2017,31.31814,29.689688,83.404251,49.944939,158.981842,25.701132,19.560173,15.754924,70.924294,103.754028
16/03/2017,31.896828,29.852518,83.39473,50.017136,158.265793,25.51425,19.647842,15.832296,70.78627,103.602898
17/03/2017,31.739901,30.060577,83.500832,49.881058,157.549698,25.671625,19.628361,15.987041,71.114067,103.842896
20/03/2017,31.602585,30.096762,83.300102,49.980843,156.795486,25.504419,19.638102,15.899998,71.05368,104.082893
21/03/2017,31.063124,29.762051,82.248688,49.93549,153.797653,25.238844,19.599138,15.716238,70.743134,104.340668
22/03/2017,30.955231,29.192142,82.344261,49.83569,154.781006,25.268356,19.608879,15.899998,70.704041,104.607376
23/03/2017,31.102354,29.174051,82.535454,49.72681,153.921768,25.278196,19.628361,15.870981,71.225388,104.53627
24/03/2017,31.11512,29.275316,82.736153,49.627018,153.871948,25.199505,19.482244,15.890326,71.147194,104.642921
27/03/2017,31.066027,28.946888,82.707474,49.581657,153.891098,25.14049,19.384832,15.72591,70.504181,104.86515
28/03/2017,31.311493,28.928648,83.338348,49.672382,156.734192,25.337208,19.316645,15.890326,70.808289,104.642921
29/03/2017,31.350767,29.193207,83.835358,49.763111,156.322571,25.366714,19.267941,16.025726,71.208,104.980728
30/03/2017,31.409679,29.512505,84.055199,49.663311,157.614883,25.583107,19.199751,16.025726,71.338333,104.70517
31/03/2017,31.399858,29.503391,84.064751,49.518147,156.983109,25.602776,19.267941,15.832296,71.764114,104.811829
03/04/2017,31.232943,29.33005,83.730209,49.436497,156.466187,25.455236,19.170528,15.600179,71.972656,105.282448
04/04/2017,31.134752,30.187601,83.596405,49.581657,156.657639,25.435566,19.024412,15.716238,71.972656,105.006111
05/04/2017,31.01693,30.096373,83.395683,49.490932,156.523621,25.415895,19.034153,15.938683,72.076912,105.139847
06/04/2017,31.17403,30.205845,83.653755,49.490932,157.270294,25.504419,19.053635,15.764595,72.459244,105.237885
07/04/2017,31.075844,30.3062,83.405258,49.627018,156.81076,25.524092,19.073118,15.687223,72.563515,104.979378
10/04/2017,31.193668,30.506903,83.711113,49.772175,158.026535,25.612612,19.0926,15.377733,73.015358,105.175476
11/04/2017,31.606045,30.661991,83.644203,49.790333,157.385162,25.730639,19.248457,15.310034,73.519333,105.665718
12/04/2017,31.331127,30.780594,83.309662,49.980843,154.551651,25.396221,19.190012,15.193975,73.389,106.013344
13/04/2017,31.24276,30.497778,82.726601,49.754036,152.83812,25.199505,19.190012,15.300362,73.223885,106.191589
17/04/2017,31.704235,30.853573,83.577293,50.107861,154.810135,25.455236,19.170528,15.435763,74.110191,105.986565
18/04/2017,31.84169,30.917435,83.586845,50.334679,153.824081,25.445402,19.219234,15.010217,74.310051,106.610519
19/04/2017,31.812243,31.090767,83.663307,50.144154,154.599487,25.484743,18.985447,15.106932,74.205772,106.289619
20/04/2017,31.576595,30.963041,84.542664,50.044361,157.212845,25.691299,18.712694,15.387406,74.21447,106.138107
21/04/2017,31.645323,30.707607,84.351517,49.8992,157.385162,25.730639,18.790627,15.252005,73.945114,106.138107
24/04/2017,31.733692,30.953928,84.896332,50.352829,159.921921,26.015881,18.702955,15.339047,73.128311,105.995499
25/04/2017,31.625687,31.373577,85.565399,50.552422,159.452881,26.399481,18.897776,15.445436,73.432442,105.576569
26/04/2017,31.998798,31.537796,85.96685,50.144154,158.179688,26.468332,18.839329,15.522806,72.88504,105.83503
27/04/2017,32.116615,31.410067,86.425652,50.080643,158.505157,26.497839,19.014671,15.368063,72.693863,105.933098
28/04/2017,31.743507,31.026899,86.081558,50.062504,156.86824,26.281448,19.228975,15.387406,71.937904,106.057869
01/05/2017,31.723871,30.890066,86.196251,49.871983,156.408752,26.26178,19.491987,15.609851,72.363663,105.728981
02/05/2017,31.478409,31.045151,86.29184,49.536293,157.777649,26.15358,19.530949,15.532478,72.24202,106.041786
03/05/2017,31.439137,29.968649,85.78524,49.581657,157.528748,26.084736,19.725773,15.068245,71.277512,105.98819
04/05/2017,31.566776,29.266195,85.651436,49.962704,157.710632,26.104403,19.491987,15.09726,70.929947,105.782608
05/05/2017,31.674784,29.713211,86.186676,50.098797,158.543442,26.360136,19.472504,15.155289,71.599022,105.818359
08/05/2017,31.606045,29.996025,86.349174,50.080643,156.801239,26.301125,19.579657,14.981201,71.095032,105.630699
09/05/2017,32.038067,29.76795,86.846214,49.8992,157.480896,26.222437,19.45302,15.029559,70.712723,105.648552
10/05/2017,32.038067,29.667597,86.549896,49.93549,156.466187,26.212597,19.569914,14.971529,71.268822,105.791534
11/05/2017,32.057705,29.019873,86.03376,50.008068,155.987579,26.163424,19.482244,14.961859,70.912575,105.845169
12/05/2017,31.84169,29.494263,85.9095,49.862904,155.365311,26.006046,19.657583,14.981201,70.625816,106.381416
15/05/2017,32.19516,29.594608,85.928619,50.026211,156.447006,26.202763,19.501726,15.116603,70.834373,106.37249
16/05/2017,32.342442,29.658476,85.632301,49.980843,156.332169,26.242105,19.482244,15.145617,70.356461,106.524429
17/05/2017,31.606045,29.028997,84.246361,49.908264,151.517075,25.897852,19.628361,15.155289,70.643211,107.176819
18/05/2017,31.871157,29.184086,84.733841,49.944557,152.14888,25.858509,19.491987,15.068245,71.034225,107.158974
19/05/2017,32.371906,29.594608,85.307343,50.216732,153.259323,26.143749,19.71603,15.445436,71.416542,107.221535
22/05/2017,32.499538,29.7862,85.737457,50.497993,154.790985,26.232271,19.764738,15.455106,71.694595,107.132172
23/05/2017,32.136257,29.76795,85.412483,50.552422,155.652481,26.369974,19.501726,15.513137,71.755432,106.801483
24/05/2017,32.244259,29.685841,85.718338,50.752014,155.863113,26.3503,19.326387,15.445436,72.337608,106.971283
25/05/2017,32.19516,29.831806,86.47345,51.069561,158.265884,26.428989,19.37509,15.445436,72.346283,107.015953
26/05/2017,32.00861,29.749702,86.731499,51.260082,158.572128,26.399481,19.316645,15.41642,71.824944,107.096405
30/05/2017,31.910425,29.777075,86.798431,51.241936,158.304138,26.44866,19.355612,15.329377,71.373108,107.346649
31/05/2017,31.822062,29.822685,87.027832,51.387093,158.371109,26.458496,19.462763,15.300362,71.416542,107.471779
01/06/2017,32.263897,30.269711,87.849815,51.804436,160.381393,26.773243,19.443279,15.232661,71.790199,107.495094
02/06/2017,32.725372,30.634628,88.165245,51.958668,161.252533,26.950287,19.384832,15.164961,72.528778,107.996857
05/06/2017,32.391548,30.579887,87.92627,52.013119,160.946213,26.842096,19.414057,14.961859,72.215942,107.692223
06/06/2017,32.273708,30.680237,87.171188,51.886097,160.295258,26.399481,19.336128,14.90383,71.868378,108.005867
07/06/2017,32.381714,30.479534,87.324127,51.86795,161.319565,26.419153,19.511467,14.884486,72.372353,107.871429
08/06/2017,32.371906,30.570761,86.760185,51.477821,161.252533,26.517508,19.550432,15.039231,72.198563,107.683235
09/06/2017,32.430813,30.415678,86.377853,51.414314,161.175949,26.63554,19.61862,15.203648,72.70253,107.575699
12/06/2017,32.548637,30.908308,86.33007,51.405239,162.276825,26.566692,19.384832,15.000546,73.354233,107.602608
13/06/2017,33.108292,30.972168,86.865326,51.486893,163.43512,26.743736,19.316645,14.981201,73.519333,107.719086
14/06/2017,33.383217,30.899181,86.817528,51.813507,162.171539,26.783077,19.180269,14.90383,73.623604,108.45388
15/06/2017,33.029743,30.707607,86.45433,51.695564,162.516129,26.783077,19.199751,14.952187,73.997238,108.194016
16/06/2017,32.951195,30.643747,86.430351,51.1525,162.544861,26.839258,19.238716,14.961859,73.806068,108.283646
19/06/2017,33.265385,30.424799,87.091881,51.399349,163.636139,26.937824,19.063375,15.126275,73.814766,108.149208
20/06/2017,33.383217,29.877428,85.998924,51.198208,160.821762,26.74069,19.024412,15.068245,73.640976,108.391151
21/06/2017,33.235928,29.476017,86.133148,51.051933,160.61116,26.533709,18.771143,15.22299,73.493248,108.444931
22/06/2017,32.951195,29.512505,85.931801,50.713661,161.11853,26.474571,18.469166,15.300362,73.562775,108.534538
23/06/2017,32.980656,29.722338,85.82634,50.731945,162.391678,26.602703,18.556835,15.368063,73.818062,108.588287
26/06/2017,33.12793,29.76795,86.133148,50.933075,163.214966,26.651989,18.605543,15.40675,74.344368,108.785423
27/06/2017,32.912712,29.579807,85.452454,50.494236,162.229752,26.454855,18.566578,15.590509,73.677689,108.292603
28/06/2017,33.463047,29.992804,86.315308,50.677086,164.543915,26.622421,18.615284,15.629194,73.853142,108.409088
29/06/2017,32.824261,29.644051,85.481216,50.137684,163.881332,26.425287,18.868553,15.716238,73.011009,108.07753
30/06/2017,33.35495,29.607338,85.931801,50.229111,165.225677,26.582993,19.336128,15.841968,73.011009,107.987946
03/07/2017,33.237015,29.735826,85.845535,50.183392,166.627594,26.691414,19.61862,15.899998,73.940857,107.754311
05/07/2017,33.325462,29.478851,85.634605,50.14682,166.7332,26.61256,19.647842,15.774266,72.896973,107.934013
06/07/2017,33.010986,29.056673,84.762161,49.8634,165.523346,26.336578,19.540689,15.79361,71.528481,107.655487
07/07/2017,33.748058,29.047499,85.519547,49.835972,167.626236,26.543568,19.579657,15.774266,71.932022,107.565636
10/07/2017,34.082199,28.983252,85.701706,49.488564,167.232529,26.513998,19.599138,15.658209,71.274117,107.745346
11/07/2017,33.787373,28.515192,85.529137,49.351414,165.926605,26.474571,19.608879,15.803283,71.19516,107.790268
12/07/2017,33.83651,28.561081,86.181068,49.625698,167.914276,26.720982,19.589397,15.79361,72.072395,108.266441
13/07/2017,33.895473,28.450947,86.190674,49.634842,167.67421,26.74069,19.433538,15.822625,72.186417,108.077782
14/07/2017,33.95443,28.762987,86.468712,50.027966,168.423203,26.908257,19.550432,15.851639,72.879433,108.329361
17/07/2017,33.95443,28.900656,86.679626,50.082817,167.626236,26.9674,19.511467,15.929011,73.467155,108.428169
18/07/2017,33.531849,28.616142,87.072701,50.082817,166.502762,26.987106,19.443279,15.929011,73.30925,108.895378
19/07/2017,33.826675,28.873119,87.494568,50.265675,165.561737,27.184238,19.735514,15.754924,73.861893,108.859459
20/07/2017,33.443394,29.139277,87.312386,50.274822,163.948563,27.164528,19.725773,15.764595,73.519791,108.958267
21/07/2017,33.767712,29.341185,87.369934,50.357098,163.727692,27.203951,19.608879,15.841968,73.467155,109.209862
24/07/2017,33.630127,28.909834,87.072701,50.192528,162.940353,27.075817,19.345869,15.929011,73.326797,109.084068
25/07/2017,33.96426,29.221874,87.686302,50.539948,164.015793,26.918114,19.034153,16.257843,73.423302,108.437172
26/07/2017,33.70874,29.359541,87.647957,50.530804,163.89093,26.849117,19.199751,16.267515,73.932091,108.796562
27/07/2017,33.61047,29.72665,88.290314,51.024502,158.830566,26.78998,19.414057,16.209486,74.019806,108.526993
28/07/2017,33.384438,29.341185,87.619186,50.594807,159.435501,26.858974,19.423798,16.170799,73.818062,108.814537
31/07/2017,33.28616,29.276941,87.590431,50.576523,158.667343,26.829405,19.414057,16.22883,73.914536,108.814537
01/08/2017,33.826675,29.616518,87.743828,50.521664,158.081604,26.908257,19.141304,16.132114,74.247894,109.209106
02/08/2017,33.944614,29.616518,87.504135,50.485096,158.523285,26.868832,19.37509,16.257843,73.572426,109.037933
03/08/2017,33.875816,29.185165,87.264458,50.439381,159.166611,26.799835,19.219234,16.199814,73.423302,109.191071
04/08/2017,34.219784,29.90103,87.274033,50.302246,160.386124,26.918114,19.151045,16.22883,73.668907,108.767677
07/08/2017,34.190296,29.864313,87.47538,50.677086,160.69342,26.987106,19.190012,16.567331,73.589966,108.794701
08/08/2017,34.082199,29.836781,87.523323,50.485096,159.589142,26.937824,19.12182,16.867151,73.239075,108.272232
09/08/2017,34.101856,29.598162,87.015198,50.567379,159.589142,26.770264,19.004929,16.828465,72.993462,108.380302
10/08/2017,33.39426,29.249407,85.711319,50.357098,158.052811,26.316864,18.595802,16.79945,72.467125,108.344269
11/08/2017,33.502357,29.497206,86.152328,50.393673,158.820984,26.366148,18.702955,16.789778,72.019745,108.542496
14/08/2017,33.974098,29.90103,86.765915,50.640514,161.634445,26.720982,18.605543,16.780107,73.22155,108.470436
15/08/2017,33.875816,29.31365,85.970154,50.896511,162.095337,26.553423,18.449686,16.867151,73.002235,108.344269
16/08/2017,33.983925,29.524736,86.411179,51.070217,162.316177,26.701273,18.293827,17.486128,73.29171,108.650574
17/08/2017,33.345119,28.662033,85.030586,50.603943,158.446472,26.198591,18.176933,17.089594,72.835564,108.758659
18/08/2017,33.020805,28.671211,84.608757,50.466808,157.265411,26.238012,18.186674,17.370068,72.098701,108.686607
21/08/2017,33.040466,28.570255,84.762161,50.649658,157.889557,26.247873,18.099005,17.495798,72.870644,108.839745
22/08/2017,33.079773,28.873119,85.672958,50.658802,159.243469,26.543568,18.099005,17.466785,72.660126,108.731636
23/08/2017,32.686668,29.19434,84.944305,50.512524,157.130966,26.336578,18.001595,17.515144,73.405746,109.146065
24/08/2017,32.598217,29.111742,84.762161,49.817692,156.132339,26.169016,18.176933,17.611856,73.177681,108.938835
25/08/2017,32.932362,29.240231,84.973083,49.982254,157.918381,26.287296,18.167192,17.447443,73.528564,109.191071
28/08/2017,32.834087,29.267761,85.021019,49.835972,158.475281,26.257725,18.293827,17.592516,72.967148,109.191071
29/08/2017,32.765293,29.304474,84.944305,50.009682,159.915604,26.326723,18.001595,17.650543,72.888191,109.272156
30/08/2017,32.971668,29.084211,85.557899,50.000542,161.115875,26.415432,18.011335,17.582842,73.300484,109.362221
31/08/2017,33.502357,29.258585,85.960587,50.018829,161.327148,26.701273,18.15745,17.843975,73.721542,109.551376
01/09/2017,33.600639,29.680765,86.353645,50.256535,161.932083,26.780125,18.118488,18.008392,73.975945,109.117867
05/09/2017,33.364777,29.258585,85.998924,50.32967,160.357346,26.61256,18.303568,17.669888,73.774193,109.795265
06/09/2017,33.571159,28.680387,86.53582,50.539948,161.144699,26.78998,18.352274,17.795618,73.967178,109.406906
07/09/2017,33.472885,27.881926,85.78801,50.613094,161.922516,26.898403,18.264605,17.863316,74.440872,109.831398
08/09/2017,33.934776,27.716728,85.490776,50.366238,162.575424,27.085672,18.362015,17.370068,74.502289,109.506256
11/09/2017,34.180466,27.404686,85.941399,50.677086,164.284637,27.263092,18.342533,17.621529,75.186508,109.172073
12/09/2017,34.563747,27.863571,86.32489,50.786797,165.283279,27.341944,18.23538,17.563499,74.300514,109.054634
13/09/2017,34.20013,27.698376,86.948082,50.81422,165.139252,27.263092,18.362015,17.321712,74.107513,108.946251
14/09/2017,34.209957,27.597416,86.478302,50.713661,164.601501,27.351797,18.371758,17.205654,74.721596,109.217232
15/09/2017,34.190296,27.964523,86.235825,50.801979,161.317551,27.371513,18.566578,17.224997,74.861931,109.307549
18/09/2017,34.367195,27.753437,85.937569,50.87558,164.889603,27.510592,18.459427,17.408756,74.45842,109.199181
19/09/2017,34.514606,28.276569,85.860596,50.719177,164.783966,27.540186,18.391237,17.505472,73.967178,109.262383
20/09/2017,34.209957,28.203146,86.149254,50.231586,167.222931,27.757195,18.625027,17.669888,73.765411,109.126892
